id,sprites,fr_name,en_name,jpn_name,health,type1,type2,speed,height_m,weight_kg,percentage_male,class,attack,defense,sp_attack,sp_defense,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,experience_growth,generation,is_legendary,level,trainer
529,529_EB.png,Rototaupe,Drilbur,Mogurew?????,60,ground,,68,0.3,8.5,50,Mole Pokémon,85,40,30,45,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,328,120,1000000,5,0,,
530,530_EB.png,Minotaupe,Excadrill,Doryuzu?????,110,ground,steel,88,0.7,40.4,50,Subterrene Pokémon,135,60,50,65,0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2,5120,70,508,60,1000000,5,0,,
531,531.png;531_Méga.png,Nanméouïe;Méga-Nanméouïe,Audino,Tabunne????,103,normal,,50,1.1,31,50,Hearing Pokémon,60,126,80,126,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,545,255,800000,5,0,,
532,532_EB.png,Charpenti,Timburr,Dokkorer?????,75,fighting,,35,0.6,12.5,75.4,Muscular Pokémon,80,55,25,35,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,305,180,1059860,5,0,,
533,533_EB.png,Ouvrifier,Gurdurr,Dotekkotsu?????,85,fighting,,40,1.2,40,75.4,Muscular Pokémon,105,85,40,50,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,405,90,1059860,5,0,,
534,534_EB.png,Bétochef,Conkeldurr,Roubushin?????,105,fighting,,45,1.4,87,75.4,Muscular Pokémon,140,95,55,65,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,505,45,1059860,5,0,,
535,535_EB.png,Tritonde,Tympole,Otamaro????,50,water,,64,0.5,4.5,50,Tadpole Pokémon,50,40,50,40,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,294,255,1059860,5,0,,
536,536_EB.png,Batracné,Palpitoad,Gamagaru????,75,water,ground,69,0.8,17,50,Vibration Pokémon,65,55,65,55,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,384,120,1059860,5,0,,
537,537_EB.png,Crapustule,Seismitoad,Gamageroge?????,105,water,ground,74,1.5,62,50,Vibration Pokémon,95,75,85,75,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,509,45,1059860,5,0,,
538,538_EB.png,Judokrak,Throh,Nageki???,120,fighting,,45,1.3,55.5,100,Judo Pokémon,100,85,30,85,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,465,45,1000000,5,0,,
539,539_EB.png,Karaclée,Sawk,Dageki???,75,fighting,,85,1.4,51,100,Karate Pokémon,125,75,30,75,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,465,45,1000000,5,0,,
540,540.png,Larveyette,Sewaddle,Kurumiru????,45,bug,grass,42,0.3,2.5,50,Sewing Pokémon,53,70,40,60,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,3840,70,310,255,1059860,5,0,,
541,541.png,Couverdure,Swadloon,Kurumayu????,55,bug,grass,42,0.5,7.3,50,Leaf-Wrapped Pokémon,63,90,50,80,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,3840,70,380,120,1059860,5,0,,
542,542.png,Manternel,Leavanny,Hahakomori?????,75,bug,grass,92,1.2,20.5,50,Nurturing Pokémon,103,80,70,80,2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,3840,70,500,45,1059860,5,0,,
543,543.png,Venipatte,Venipede,Fushide???,30,bug,poison,57,0.4,5.3,50,Centipede Pokémon,45,59,30,39,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,3840,70,260,255,1059860,5,0,,
544,544.png,Scobolide,Whirlipede,Wheega????,40,bug,poison,47,1.2,58.5,50,Curlipede Pokémon,55,99,40,79,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,3840,70,360,120,1059860,5,0,,
545,545.png,Brutapode,Scolipede,Pendror?????,60,bug,poison,112,2.5,200.5,50,Megapede Pokémon,100,89,55,69,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,5120,70,485,45,1059860,5,0,,
546,546_EB.png,Doudouvet,Cottonee,Monmen????,40,grass,fairy,66,0.3,0.6,50,Cotton Puff Pokémon,27,60,37,50,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,5120,70,280,190,1000000,5,0,,
547,547_EB.png,Farfaduvet,Whimsicott,Elfuun?????,60,grass,fairy,116,0.7,6.6,50,Windveiled Pokémon,67,85,77,75,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,5120,70,480,75,1000000,5,0,,
548,548.png,Chlorobule,Petilil,Churine????,45,grass,,30,0.5,6.6,0,Bulb Pokémon,35,50,70,50,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,280,190,1000000,5,0,,
549,549.png,Fragilady,Lilligant,Dredear?????,70,grass,,90,1.1,16.3,0,Flowering Pokémon,60,75,110,75,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,480,75,1000000,5,0,,
550,550_Rouge_EB.png,Bargantua,Basculin,Bassrao????,70,water,,98,1,18,50,Hostile Pokémon,92,65,80,55,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10240,70,460,25,1000000,5,0,,
551,551.png,Mascaïman,Sandile,Meguroco????,50,ground,dark,65,0.7,15.2,50,Desert Croc Pokémon,72,35,35,35,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,5120,70,292,180,1059860,5,0,,
552,552.png,Escroco,Krokorok,Waruvile????,60,ground,dark,74,1,33.4,50,Desert Croc Pokémon,82,45,45,45,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,5120,70,351,90,1059860,5,0,,
553,553.png,Crocorible,Krookodile,Waruvial?????,95,ground,dark,92,1.5,96.3,50,Intimidation Pokémon,117,80,65,70,2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,5120,70,519,45,1059860,5,0,,
554,554_EB.png;554_Galar_EB.png,Darumarond;Darumarond de Galar,Darumaka,Darumakka?????,70,fire,,50,0.6,37.5,50,Zen Charm Pokémon,90,45,15,45,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,315,120,1059860,5,0,,
555,555_EB.png;555_Transe_EB.png;555_Galar_EB.png;555_Galar_Transe_EB.png,"Darumacho (Mode Normal);""Darumacho (Mode Daruma)"";""Darumacho de Galar (Mode Normal)"";""Darumacho de Galar (Mode Transe)""",Darmanitan,Hihidaruma?????,105,fire,fire,55,1.3,92.9,50,Blazing Pokémon,30,105,140,105,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,540,60,1059860,5,0,,
556,556_EB.png,Maracachi,Maractus,Maracacchi?????,75,grass,,60,1,28,50,Cactus Pokémon,86,67,106,67,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,461,255,1000000,5,0,,
557,557_EB.png,Crabicoque,Dwebble,Ishizumai?????,50,bug,rock,55,0.3,14.5,50,Rock Inn Pokémon,65,85,35,35,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,5120,70,325,190,1000000,5,0,,
558,558_EB.png,Crabaraque,Crustle,Iwapalace?????,70,bug,rock,45,1.4,200,50,Stone Home Pokémon,105,125,65,75,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,5120,70,485,75,1000000,5,0,,
559,559_EB.png,Baggiguane,Scraggy,Zuruggu????,50,dark,fighting,48,0.6,11.8,50,Shedding Pokémon,75,70,35,70,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,3840,35,348,180,1000000,5,0,,
560,560_EB.png,Baggaïd,Scrafty,Zuruzukin?????,65,dark,fighting,58,1.1,30,50,Hoodlum Pokémon,90,115,45,115,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,3840,70,488,90,1000000,5,0,,
561,561_EB.png,Cryptéro,Sigilyph,Symboler?????,72,psychic,flying,97,1.4,14,50,Avianoid Pokémon,58,80,103,80,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,5120,70,490,45,1000000,5,0,,
562,562_EB.png;562_Galar_EB.png,Tutafeh;Tutafeh de Galar,Yamask,Desumasu????,38,ghost,,30,0.5,1.5,50,Spirit Pokémon,30,85,55,65,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,70,303,190,1000000,5,0,,
563,563_EB.png,Tutankafer,Cofagrigus,Desukarn?????,58,ghost,,30,1.7,76.5,50,Coffin Pokémon,50,145,95,105,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,6400,70,483,90,1000000,5,0,,
564,564.png,Carapagos,Tirtouga,Protoga?????,54,water,rock,22,0.7,16.5,88.1,Prototurtle Pokémon,78,103,53,45,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,7680,70,355,45,1000000,5,0,,
565,565.png,Mégapagos,Carracosta,Abagoura?????,74,water,rock,32,1.2,81,88.1,Prototurtle Pokémon,108,133,83,65,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,7680,70,495,45,1000000,5,0,,
566,566.png,Arkéapti,Archen,Archen????,55,rock,flying,70,0.5,9.5,88.1,First Bird Pokémon,112,45,74,45,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,7680,70,401,45,1000000,5,0,,
567,567.png,Aéroptéryx,Archeops,Archeos?????,75,rock,flying,110,1.4,32,88.1,First Bird Pokémon,140,65,112,65,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,7680,70,567,45,1000000,5,0,,
568,568_EB.png,Miamiasme,Trubbish,Yabukuron?????,50,poison,,65,0.6,31,50,Trash Bag Pokémon,50,62,40,62,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,5120,70,329,190,1000000,5,0,,
569,569_EB.png,Miasmax,Garbodor,Dustdas?????,80,poison,,75,1.9,107.3,50,Trash Heap Pokémon,95,82,60,82,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,5120,70,474,60,1000000,5,0,,
570,570.png,Zorua,Zorua,Zorua???,40,dark,,65,0.7,12.5,88.1,Tricky Fox Pokémon,65,40,80,40,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,6400,70,330,75,1059860,5,0,,
571,571.png,Zoroark,Zoroark,Zoroark?????,60,dark,,105,1.6,81.1,88.1,Illusion Fox Pokémon,105,60,120,60,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,5120,70,510,45,1059860,5,0,,
572,572_EB.png,Chinchidou,Minccino,Chillarmy?????,55,normal,,75,0.4,5.8,24.6,Chinchilla Pokémon,50,40,40,40,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,300,255,800000,5,0,,
573,573_EB.png,Pashmilla,Cinccino,Chillaccino?????,75,normal,,115,0.5,7.5,24.6,Scarf Pokémon,95,60,65,60,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,470,60,800000,5,0,,
574,574_EB.png,Scrutella,Gothita,Gothimu???,45,psychic,,45,0.4,5.8,24.6,Fixation Pokémon,30,50,55,65,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,290,200,1059860,5,0,,
575,575_EB.png,Mesmérella,Gothorita,Gothimiru????,60,psychic,,55,0.7,18,24.6,Manipulate Pokémon,45,70,75,85,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,390,100,1059860,5,0,,
576,576_EB.png,Sidérella,Gothitelle,Gothiruselle?????,70,psychic,,65,1.5,44,24.6,Astral Body Pokémon,55,95,95,110,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,490,50,1059860,5,0,,
577,577_EB.png,Nucléos,Solosis,Uniran????,45,psychic,,20,0.3,1,50,Cell Pokémon,30,40,105,50,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,290,200,1059860,5,0,,
578,578_EB.png,Méios,Duosion,Doublan????,65,psychic,,30,0.6,8,50,Mitosis Pokémon,40,50,125,60,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,370,100,1059860,5,0,,
579,579_EB.png,Symbios,Reuniclus,Lanculus?????,110,psychic,,30,1,20.1,50,Multiplying Pokémon,65,75,125,85,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,490,50,1059860,5,0,,
580,580.png,Couaneton,Ducklett,Koaruhie?????,62,water,flying,55,0.5,5.5,50,Water Bird Pokémon,44,50,44,50,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,305,190,1000000,5,0,,
581,581.png,Lakmécygne,Swanna,Swanna????,75,water,flying,98,1.3,24.2,50,White Bird Pokémon,87,63,87,63,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,473,45,1000000,5,0,,
582,582_EB.png,Sorbébé,Vanillite,Vanipeti?????,36,ice,,44,0.4,5.7,50,Fresh Snow Pokémon,50,50,65,60,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,305,255,1250000,5,0,,
583,583_EB.png,Sorboul,Vanillish,Vanirich?????,51,ice,,59,1.1,41,50,Icy Snow Pokémon,65,65,80,75,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,395,120,1250000,5,0,,
584,584_EB.png,Sorbouboul,Vanilluxe,Baivanilla?????,71,ice,,79,1.3,57.5,50,Snowstorm Pokémon,95,85,110,95,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,535,45,1250000,5,0,,
585,585_Printemps.png,Vivaldaim,Deerling,Shikijika????,60,normal,grass,75,0.6,19.5,50,Season Pokémon,60,50,40,50,2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,335,190,1000000,5,0,,
586,586_Printemps.png,Haydaim,Sawsbuck,Mebukijika?????,80,normal,grass,95,1.9,92.5,50,Season Pokémon,100,70,60,70,2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,475,75,1000000,5,0,,
587,587.png,Emolga,Emolga,Emonga????,55,electric,flying,103,0.4,5,50,Sky Squirrel Pokémon,75,60,75,60,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,5120,70,428,200,1000000,5,0,,
588,588_EB.png,Carabing,Karrablast,Kaburumo????,50,bug,,60,0.5,5.9,50,Clamping Pokémon,75,45,40,45,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,315,200,1000000,5,0,,
589,589_EB.png,Lançargot,Escavalier,Chevargo?????,70,bug,steel,20,1,33,50,Cavalry Pokémon,135,105,60,105,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,3840,70,495,75,1000000,5,0,,
590,590.png,Trompignon,Foongus,Tamagetake?????,69,grass,poison,15,0.2,1,50,Mushroom Pokémon,55,45,55,55,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,5120,70,294,190,1000000,5,0,,
591,591.png,Gaulet,Amoonguss,Morobareru?????,114,grass,poison,30,0.6,10.5,50,Mushroom Pokémon,85,70,85,80,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,5120,70,464,75,1000000,5,0,,
592,592_?_EB.png,Viskuse,Frillish,Pururill????,55,water,ghost,40,1.2,33,50,Floating Pokémon,40,50,65,85,0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,5120,70,335,190,1000000,5,0,,
593,593_?_EB.png,Moyade,Jellicent,Burungel?????,100,water,ghost,60,2.2,135,50,Floating Pokémon,60,70,85,105,0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,5120,70,480,60,1000000,5,0,,
594,594.png,Mamanbo,Alomomola,Mamanbou?????,165,water,,65,1.2,31.6,50,Caring Pokémon,75,80,40,45,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10240,70,470,75,800000,5,0,,
595,595_EB.png,Statitik,Joltik,Bachuru????,50,bug,electric,65,0.1,0.6,50,Attaching Pokémon,47,50,57,50,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,5120,70,319,190,1000000,5,0,,
596,596_EB.png,Mygavolt,Galvantula,Dentula?????,70,bug,electric,108,0.8,14.3,50,EleSpider Pokémon,77,60,97,60,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,5120,70,472,75,1000000,5,0,,
597,597_EB.png,Grindur,Ferroseed,Tesseed?????,44,grass,steel,10,0.6,18.8,50,Thorn Seed Pokémon,50,91,24,86,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,5120,70,305,255,1000000,5,0,,
598,598_EB.png,Noacier,Ferrothorn,Nutrey?????,74,grass,steel,20,1,110,50,Thorn Pod Pokémon,94,131,54,116,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,5120,70,489,90,1000000,5,0,,
599,599_EB.png,Tic,Klink,Giaru???,40,steel,,30,0.3,21,,Gear Pokémon,55,70,45,60,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,300,130,1059860,5,0,,
600,600_EB.png,Clic,Klang,Gigiaru????,60,steel,,50,0.6,51,,Gear Pokémon,80,95,70,85,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,440,60,1059860,5,0,,
601,601_EB.png,Cliticlic,Klinklang,Gigigiaru?????,60,steel,,90,0.6,81,,Gear Pokémon,100,115,70,85,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,520,30,1059860,5,0,,
602,602.png,Anchwatt,Tynamo,Shibishirasu?????,35,electric,,60,0.2,0.3,50,EleFish Pokémon,55,40,45,40,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,275,190,1250000,5,0,,
603,603.png,Lampéroie,Eelektrik,Shibibeel?????,65,electric,,40,1.2,22,50,EleFish Pokémon,85,70,75,70,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,405,60,1250000,5,0,,
604,604.png,Ohmassacre,Eelektross,Shibirudon?????,85,electric,,50,2.1,80.5,50,EleFish Pokémon,115,80,105,80,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,515,30,1250000,5,0,,
605,605_EB.png,Lewsor,Elgyem,Ligray????,55,psychic,,30,0.5,9,50,Cerebral Pokémon,55,55,85,55,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,335,255,1000000,5,0,,
606,606_EB.png,Neitram,Beheeyem,Ohbem????,75,psychic,,40,1,34.5,50,Cerebral Pokémon,75,75,125,95,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,485,90,1000000,5,0,,
607,607_EB.png,Funécire,Litwick,Hitomoshi????,50,ghost,fire,20,0.3,3.1,50,Candle Pokémon,30,55,65,55,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,275,190,1059860,5,0,,
608,608_EB.png,Mélancolux,Lampent,Lampler?????,60,ghost,fire,55,0.6,13,50,Lamp Pokémon,40,60,95,60,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,370,90,1059860,5,0,,
609,609_EB.png,Lugulabre,Chandelure,Chandela?????,60,ghost,fire,80,1,34.3,50,Luring Pokémon,55,90,145,90,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,520,45,1059860,5,0,,
610,610_EB.png,Coupenotte,Axew,Kibago???,46,dragon,,57,0.6,18,50,Tusk Pokémon,87,60,30,40,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,320,75,1250000,5,0,,
611,611_EB.png,Incisache,Fraxure,Onondo????,66,dragon,,67,1,36,50,Axe Jaw Pokémon,117,70,40,50,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,410,60,1250000,5,0,,
612,612_EB.png,Tranchodon,Haxorus,Ononokus?????,76,dragon,,97,1.8,105.5,50,Axe Jaw Pokémon,147,90,60,70,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,540,45,1250000,5,0,,
613,613_EB.png,Polarhume,Cubchoo,Kumasyun?????,55,ice,,40,0.5,8.5,50,Chill Pokémon,70,40,60,40,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,305,120,1000000,5,0,,
614,614_EB.png,Polagriffe,Beartic,Tunbear?????,95,ice,,50,2.6,260,50,Freezing Pokémon,130,80,70,80,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,505,60,1000000,5,0,,
615,615.png,Hexagel,Cryogonal,Freegeo?????,80,ice,,105,1.1,148,,Crystallizing Pokémon,50,50,95,135,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,6400,70,515,25,1000000,5,0,,
616,616_EB.png,Escargaume,Shelmet,Chobomaki?????,50,bug,,25,0.4,7.7,50,Snail Pokémon,40,85,40,65,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,305,200,1000000,5,0,,
617,617_EB.png,Limaspeed,Accelgor,Agilder?????,80,bug,,145,0.8,25.3,50,Shell Out Pokémon,70,40,100,60,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,495,75,1000000,5,0,,
618,618_EB.png;618_Galar_EB.png,Limonde;Limonde de Galar,Stunfisk,Maggyo????,109,ground,electric,32,0.7,11,50,Trap Pokémon,66,84,81,99,1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,5120,70,471,75,1000000,5,0,,
619,619.png,Kungfouine,Mienfoo,Kojofu?????,45,fighting,,65,0.9,20,50,Martial Arts Pokémon,85,50,55,50,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,350,180,1059860,5,0,,
620,620.png,Shaofouine,Mienshao,Kojondo?????,65,fighting,,105,1.4,35.5,50,Martial Arts Pokémon,125,60,95,60,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,510,45,1059860,5,0,,
621,621.png,Drakkarmin,Druddigon,Crimgan?????,77,dragon,,48,1.6,139,50,Cave Pokémon,120,90,60,90,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,7680,70,485,45,1000000,5,0,,
622,622_EB.png,Gringolem,Golett,Gobit????,59,ground,ghost,35,1,92,,Automaton Pokémon,74,50,35,50,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,6400,70,303,190,1000000,5,0,,
623,623_EB.png,Golemastoc,Golurk,Goloog????,89,ground,ghost,55,2.8,330,,Automaton Pokémon,124,80,55,80,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,6400,70,483,90,1000000,5,0,,
624,624_EB.png,Scalpion,Pawniard,Komatana????,45,dark,steel,60,0.5,10.2,50,Sharp Blade Pokémon,85,70,40,40,1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,5120,35,340,120,1000000,5,0,,
625,625_EB.png,Scalproie,Bisharp,Kirikizan?????,65,dark,steel,70,1.6,70,50,Sword Blade Pokémon,125,100,60,70,1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,5120,35,490,45,1000000,5,0,,
626,626.png,Frison,Bouffalant,Buffron?????,95,normal,,55,1.6,94.6,50,Bash Buffalo Pokémon,110,95,40,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,1000000,5,0,,
627,627_EB.png,Furaiglon,Rufflet,Washibon????,70,normal,flying,60,0.5,10.5,100,Eaglet Pokémon,83,50,37,50,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,5120,70,350,190,1250000,5,0,,
628,628_EB.png,Gueriaigle,Braviary,Warrgle?????,100,normal,flying,80,1.5,41,100,Valiant Pokémon,123,75,57,75,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,5120,70,510,60,1250000,5,0,,
629,629_EB.png,Vostourno,Vullaby,Valchai?????,70,dark,flying,60,0.5,9,0,Diapered Pokémon,55,75,45,65,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,5120,35,370,190,1250000,5,0,,
630,630_EB.png,Vaututrice,Mandibuzz,Vulgina?????,110,dark,flying,80,1.2,39.5,0,Bone Vulture Pokémon,65,105,55,95,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,5120,35,510,60,1250000,5,0,,
631,631_EB.png,Aflamanoir,Heatmor,Kuitaran?????,85,fire,,65,1.4,58,50,Anteater Pokémon,97,66,105,66,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,484,90,1000000,5,0,,
632,632_EB.png,Fermite,Durant,Aiant?????,58,bug,steel,109,0.3,33,50,Iron Ant Pokémon,109,112,48,48,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,5120,70,484,90,1000000,5,0,,
633,633_EB.png,Solochi,Deino,Monozu???,52,dark,dragon,38,0.8,17.3,50,Irate Pokémon,65,50,45,50,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,300,45,1250000,5,0,,
634,634_EB.png,Diamat,Zweilous,Dihead????,72,dark,dragon,58,1.4,50,50,Hostile Pokémon,85,70,65,70,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,420,45,1250000,5,0,,
